name,link_id,from_node_id,to_node_id,direction,length,number_of_lanes,speed_limit,external_travel_time,lane_cap,link_type,link_type_name,service_type,VRP_load_id,VRP_group_id,VRP_load,VRP_time_window_begin,VRP_time_window_end,jam_density,wave_speed,demand_type_code,count_sensor_id,speed_sensor_id,geometry
,0,615,69,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.118000,72.590000,0.0 50.508000,71.979900,0.0</coordinates></LineString>"
,0,615,439,1,0.7764,1,24,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.118000,72.590000,0.0 51.667000,72.041000,0.0</coordinates></LineString>"
,0,615,536,1,1.7478,1,69,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.118000,72.590000,0.0 50.264000,71.065000,0.0</coordinates></LineString>"
,0,615,610,1,2.9337,1,42,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.118000,72.590000,0.0 48.190000,72.407000,0.0</coordinates></LineString>"
,0,615,613,1,2.3798,1,40,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.118000,72.590000,0.0 51.057000,74.968900,0.0</coordinates></LineString>"
,0,615,622,1,3.149,1,38,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.118000,72.590000,0.0 52.277000,69.662000,0.0</coordinates></LineString>"
,0,616,70,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>59.963000,74.908000,0.0 59.353000,74.298000,0.0</coordinates></LineString>"
,0,616,433,1,2.7994,1,49,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>59.963000,74.908000,0.0 57.218000,74.358900,0.0</coordinates></LineString>"
,0,616,598,1,2.1149,1,28,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>59.963000,74.908000,0.0 61.122000,76.676900,0.0</coordinates></LineString>"
,0,616,599,1,2.7314,1,28,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>59.963000,74.908000,0.0 58.621000,77.286900,0.0</coordinates></LineString>"
,0,616,618,1,1.8949,1,36,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>59.963000,74.908000,0.0 59.841000,73.017000,0.0</coordinates></LineString>"
,0,616,620,1,1.892,1,30,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>59.963000,74.908000,0.0 61.854000,74.968900,0.0</coordinates></LineString>"
,0,617,71,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.852000,75.030000,0.0 56.242000,74.420000,0.0</coordinates></LineString>"
,0,617,433,1,0.7643,1,31,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.852000,75.030000,0.0 57.218000,74.358900,0.0</coordinates></LineString>"
,0,617,595,1,2.6736,1,34,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.852000,75.030000,0.0 55.632000,77.409000,0.0</coordinates></LineString>"
,0,617,599,1,2.8677,1,38,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.852000,75.030000,0.0 58.621000,77.286900,0.0</coordinates></LineString>"
,0,617,612,1,2.9286,1,40,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.852000,75.030000,0.0 53.924000,74.968900,0.0</coordinates></LineString>"
,0,617,619,1,2.0139,1,36,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.852000,75.030000,0.0 56.913000,73.017000,0.0</coordinates></LineString>"
,0,618,72,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>59.841000,73.017000,0.0 59.231000,72.407000,0.0</coordinates></LineString>"
,0,618,434,1,3.1702,1,46,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>59.841000,73.017000,0.0 56.730000,72.407000,0.0</coordinates></LineString>"
,0,618,548,1,1.953,1,33,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>59.841000,73.017000,0.0 61.061000,71.492000,0.0</coordinates></LineString>"
,0,618,552,1,2.6512,1,37,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>59.841000,73.017000,0.0 58.804000,70.577000,0.0</coordinates></LineString>"
,0,618,616,1,1.8949,1,36,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>59.841000,73.017000,0.0 59.963000,74.908000,0.0</coordinates></LineString>"
,0,618,621,1,2.0865,1,32,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>59.841000,73.017000,0.0 61.854000,73.565900,0.0</coordinates></LineString>"
,0,619,73,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.913000,73.017000,0.0 56.303000,72.407000,0.0</coordinates></LineString>"
,0,619,434,1,0.6369,1,59,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.913000,73.017000,0.0 56.730000,72.407000,0.0</coordinates></LineString>"
,0,619,552,1,3.087,1,39,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.913000,73.017000,0.0 58.804000,70.577000,0.0</coordinates></LineString>"
,0,619,554,1,2.7987,1,34,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.913000,73.017000,0.0 55.937000,70.394000,0.0</coordinates></LineString>"
,0,619,614,1,3.0113,1,32,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.913000,73.017000,0.0 53.924000,72.651000,0.0</coordinates></LineString>"
,0,619,617,1,2.0139,1,36,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.913000,73.017000,0.0 56.852000,75.030000,0.0</coordinates></LineString>"
,0,620,74,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.854000,74.968900,0.0 61.244000,74.358900,0.0</coordinates></LineString>"
,0,620,598,1,1.8583,1,28,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.854000,74.968900,0.0 61.122000,76.676900,0.0</coordinates></LineString>"
,0,620,616,1,1.892,1,30,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.854000,74.968900,0.0 59.963000,74.908000,0.0</coordinates></LineString>"
,0,620,621,1,1.403,1,32,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.854000,74.968900,0.0 61.854000,73.565900,0.0</coordinates></LineString>"
,0,621,75,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.854000,73.565900,0.0 61.244000,72.956000,0.0</coordinates></LineString>"
,0,621,547,1,1.5836,1,33,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.854000,73.565900,0.0 62.281000,72.041000,0.0</coordinates></LineString>"
,0,621,618,1,2.0865,1,32,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.854000,73.565900,0.0 59.841000,73.017000,0.0</coordinates></LineString>"
,0,621,620,1,1.403,1,32,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.854000,73.565900,0.0 61.854000,74.968900,0.0</coordinates></LineString>"
,0,622,76,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>52.277000,69.662000,0.0 51.667000,69.052000,0.0</coordinates></LineString>"
,0,622,540,1,2.046,1,70,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>52.277000,69.662000,0.0 50.264000,69.296000,0.0</coordinates></LineString>"
,0,622,554,1,3.7325,1,39,4,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>52.277000,69.662000,0.0 55.937000,70.394000,0.0</coordinates></LineString>"
,0,622,555,1,3.1354,1,38,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>52.277000,69.662000,0.0 54.778000,67.771000,0.0</coordinates></LineString>"
,0,622,614,1,3.4127,1,34,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>52.277000,69.662000,0.0 53.924000,72.651000,0.0</coordinates></LineString>"
,0,622,615,1,3.149,1,38,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>52.277000,69.662000,0.0 51.118000,72.590000,0.0</coordinates></LineString>"
,0,622,623,1,3.2284,1,39,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>52.277000,69.662000,0.0 51.057000,66.673000,0.0</coordinates></LineString>"
,0,622,625,1,2.7403,1,34,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>52.277000,69.662000,0.0 54.900000,68.869000,0.0</coordinates></LineString>"
,0,623,77,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.057000,66.673000,0.0 50.447000,66.063000,0.0</coordinates></LineString>"
,0,623,622,1,3.2284,1,39,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.057000,66.673000,0.0 52.277000,69.662000,0.0</coordinates></LineString>"
,0,623,624,1,2.9438,1,28,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.057000,66.673000,0.0 53.985000,66.368000,0.0</coordinates></LineString>"
,0,623,627,1,3.0506,1,38,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.057000,66.673000,0.0 51.118000,63.623000,0.0</coordinates></LineString>"
,0,623,681,1,2.8774,1,40,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.057000,66.673000,0.0 48.190000,66.429000,0.0</coordinates></LineString>"
,0,624,78,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>53.985000,66.368000,0.0 53.375000,65.758000,0.0</coordinates></LineString>"
,0,624,555,1,1.6116,1,36,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>53.985000,66.368000,0.0 54.778000,67.771000,0.0</coordinates></LineString>"
,0,624,556,1,3.8522,1,25,4,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>53.985000,66.368000,0.0 57.767000,67.100000,0.0</coordinates></LineString>"
,0,624,557,1,4.4497,1,29,4,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>53.985000,66.368000,0.0 57.889000,64.233000,0.0</coordinates></LineString>"
,0,624,623,1,2.9438,1,28,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>53.985000,66.368000,0.0 51.057000,66.673000,0.0</coordinates></LineString>"
,0,624,626,1,2.6902,1,36,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>53.985000,66.368000,0.0 54.168000,63.684000,0.0</coordinates></LineString>"
,0,625,79,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.900000,68.869000,0.0 54.290000,68.259000,0.0</coordinates></LineString>"
,0,625,554,1,1.8442,1,33,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.900000,68.869000,0.0 55.937000,70.394000,0.0</coordinates></LineString>"
,0,625,555,1,1.1048,1,42,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.900000,68.869000,0.0 54.778000,67.771000,0.0</coordinates></LineString>"
,0,625,622,1,2.7403,1,34,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.900000,68.869000,0.0 52.277000,69.662000,0.0</coordinates></LineString>"
,0,626,80,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.168000,63.684000,0.0 53.558000,63.074000,0.0</coordinates></LineString>"
,0,626,485,1,1.7563,1,63,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.168000,63.684000,0.0 53.558000,62.037000,0.0</coordinates></LineString>"
,0,626,624,1,2.6902,1,36,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.168000,63.684000,0.0 53.985000,66.368000,0.0</coordinates></LineString>"
,0,626,627,1,3.0506,1,36,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.168000,63.684000,0.0 51.118000,63.623000,0.0</coordinates></LineString>"
,0,626,630,1,2.0749,1,29,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.168000,63.684000,0.0 56.242000,63.745000,0.0</coordinates></LineString>"
,0,627,81,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.118000,63.623000,0.0 50.508000,63.013000,0.0</coordinates></LineString>"
,0,627,484,1,1.7361,1,53,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.118000,63.623000,0.0 50.569000,61.976000,0.0</coordinates></LineString>"
,0,627,486,1,2.1034,1,57,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.118000,63.623000,0.0 49.105000,63.013000,0.0</coordinates></LineString>"
,0,627,623,1,3.0506,1,38,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.118000,63.623000,0.0 51.057000,66.673000,0.0</coordinates></LineString>"
,0,627,626,1,3.0506,1,36,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.118000,63.623000,0.0 54.168000,63.684000,0.0</coordinates></LineString>"
,0,628,82,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.168000,60.817000,0.0 53.558000,60.207000,0.0</coordinates></LineString>"
,0,628,485,1,1.364,1,29,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.168000,60.817000,0.0 53.558000,62.037000,0.0</coordinates></LineString>"
,0,628,629,1,2.8728,1,36,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.168000,60.817000,0.0 51.301000,60.634000,0.0</coordinates></LineString>"
,0,628,631,1,3.111,1,28,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.168000,60.817000,0.0 57.279000,60.817000,0.0</coordinates></LineString>"
,0,628,632,1,2.9946,1,36,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.168000,60.817000,0.0 54.351000,57.828000,0.0</coordinates></LineString>"
,0,629,83,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.301000,60.634000,0.0 50.691000,60.024000,0.0</coordinates></LineString>"
,0,629,479,1,2.238,1,63,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.301000,60.634000,0.0 49.166000,59.963000,0.0</coordinates></LineString>"
,0,629,484,1,1.5287,1,25,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.301000,60.634000,0.0 50.569000,61.976000,0.0</coordinates></LineString>"
,0,629,628,1,2.8728,1,36,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.301000,60.634000,0.0 54.168000,60.817000,0.0</coordinates></LineString>"
,0,629,633,1,2.9305,1,36,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.301000,60.634000,0.0 51.423000,57.706000,0.0</coordinates></LineString>"
,0,630,84,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.242000,63.745000,0.0 55.632000,63.135000,0.0</coordinates></LineString>"
,0,630,489,1,1.7253,1,39,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.242000,63.745000,0.0 55.998000,62.037000,0.0</coordinates></LineString>"
,0,630,557,1,1.7178,1,27,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.242000,63.745000,0.0 57.889000,64.233000,0.0</coordinates></LineString>"
,0,630,626,1,2.0749,1,29,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>56.242000,63.745000,0.0 54.168000,63.684000,0.0</coordinates></LineString>"
,0,631,85,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,60.817000,0.0 56.669000,60.207000,0.0</coordinates></LineString>"
,0,631,489,1,1.769,1,25,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,60.817000,0.0 55.998000,62.037000,0.0</coordinates></LineString>"
,0,631,490,1,1.1985,1,20,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,60.817000,0.0 56.974000,61.976000,0.0</coordinates></LineString>"
,0,631,559,1,3.2656,1,32,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,60.817000,0.0 60.024000,62.586000,0.0</coordinates></LineString>"
,0,631,566,1,2.8903,1,24,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,60.817000,0.0 60.146000,60.451000,0.0</coordinates></LineString>"
,0,631,571,1,3.8473,1,34,4,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,60.817000,0.0 57.462000,56.974000,0.0</coordinates></LineString>"
,0,631,628,1,3.111,1,28,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,60.817000,0.0 54.168000,60.817000,0.0</coordinates></LineString>"
,0,631,636,1,2.1994,1,30,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,60.817000,0.0 57.157000,58.621000,0.0</coordinates></LineString>"
,0,632,86,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.351000,57.828000,0.0 53.741000,57.218000,0.0</coordinates></LineString>"
,0,632,502,1,1.6425,1,59,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.351000,57.828000,0.0 53.741000,56.303000,0.0</coordinates></LineString>"
,0,632,571,1,3.2261,1,25,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.351000,57.828000,0.0 57.462000,56.974000,0.0</coordinates></LineString>"
,0,632,628,1,2.9946,1,36,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.351000,57.828000,0.0 54.168000,60.817000,0.0</coordinates></LineString>"
,0,632,633,1,2.9305,1,39,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.351000,57.828000,0.0 51.423000,57.706000,0.0</coordinates></LineString>"
,0,632,636,1,2.9159,1,42,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.351000,57.828000,0.0 57.157000,58.621000,0.0</coordinates></LineString>"
,0,633,87,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.423000,57.706000,0.0 50.813000,57.096000,0.0</coordinates></LineString>"
,0,633,478,1,1.971,1,62,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.423000,57.706000,0.0 49.593000,56.974000,0.0</coordinates></LineString>"
,0,633,503,1,3.0506,1,52,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.423000,57.706000,0.0 50.813000,54.717000,0.0</coordinates></LineString>"
,0,633,629,1,2.9305,1,36,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.423000,57.706000,0.0 51.301000,60.634000,0.0</coordinates></LineString>"
,0,633,632,1,2.9305,1,39,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.423000,57.706000,0.0 54.351000,57.828000,0.0</coordinates></LineString>"
,0,634,88,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.351000,54.839000,0.0 53.741000,54.229000,0.0</coordinates></LineString>"
,0,634,502,1,1.586,1,24,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.351000,54.839000,0.0 53.741000,56.303000,0.0</coordinates></LineString>"
,0,634,505,1,1.7941,1,73,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.351000,54.839000,0.0 53.802000,53.131000,0.0</coordinates></LineString>"
,0,634,571,1,3.7731,1,36,4,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.351000,54.839000,0.0 57.462000,56.974000,0.0</coordinates></LineString>"
,0,634,635,1,2.9305,1,46,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.351000,54.839000,0.0 51.423000,54.717000,0.0</coordinates></LineString>"
,0,634,637,1,2.928,1,32,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.351000,54.839000,0.0 57.279000,54.839000,0.0</coordinates></LineString>"
,0,635,89,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.423000,54.717000,0.0 50.813000,54.107000,0.0</coordinates></LineString>"
,0,635,504,1,0.7114,1,95,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.423000,54.717000,0.0 50.813000,54.351000,0.0</coordinates></LineString>"
,0,635,634,1,2.9305,1,46,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.423000,54.717000,0.0 54.351000,54.839000,0.0</coordinates></LineString>"
,0,635,640,1,2.9305,1,48,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.423000,54.717000,0.0 51.545000,51.789000,0.0</coordinates></LineString>"
,0,635,705,1,2.928,1,42,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.423000,54.717000,0.0 48.495000,54.717000,0.0</coordinates></LineString>"
,0,636,90,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.157000,58.621000,0.0 56.547000,58.011000,0.0</coordinates></LineString>"
,0,636,501,1,1.0671,1,103,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.157000,58.621000,0.0 56.608000,57.706000,0.0</coordinates></LineString>"
,0,636,631,1,2.1994,1,30,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.157000,58.621000,0.0 57.279000,60.817000,0.0</coordinates></LineString>"
,0,636,632,1,2.9159,1,42,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.157000,58.621000,0.0 54.351000,57.828000,0.0</coordinates></LineString>"
,0,637,91,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,54.839000,0.0 56.669000,54.229000,0.0</coordinates></LineString>"
,0,637,571,1,2.1428,1,29,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,54.839000,0.0 57.462000,56.974000,0.0</coordinates></LineString>"
,0,637,572,1,3.6284,1,34,4,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,54.839000,0.0 60.512000,56.486000,0.0</coordinates></LineString>"
,0,637,576,1,3.2554,1,34,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,54.839000,0.0 60.451000,54.107000,0.0</coordinates></LineString>"
,0,637,634,1,2.928,1,32,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,54.839000,0.0 54.351000,54.839000,0.0</coordinates></LineString>"
,0,637,644,1,2.8696,1,38,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.279000,54.839000,0.0 57.401000,51.972000,0.0</coordinates></LineString>"
,0,638,92,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>47.214000,48.434000,0.0 46.604000,47.824000,0.0</coordinates></LineString>"
,0,638,640,1,5.4785,1,50,5,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>47.214000,48.434000,0.0 51.545000,51.789000,0.0</coordinates></LineString>"
,0,638,642,1,4.4734,1,49,4,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>47.214000,48.434000,0.0 51.667000,48.861000,0.0</coordinates></LineString>"
,0,638,707,1,3.2422,1,47,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>47.214000,48.434000,0.0 46.970000,51.667000,0.0</coordinates></LineString>"
,0,638,815,1,4.3924,1,46,4,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>47.214000,48.434000,0.0 42.822000,48.495000,0.0</coordinates></LineString>"
,0,638,825,1,3.0341,1,50,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>47.214000,48.434000,0.0 48.739000,45.811000,0.0</coordinates></LineString>"
,0,638,826,1,3.0008,1,38,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>47.214000,48.434000,0.0 45.872000,45.750000,0.0</coordinates></LineString>"
,0,639,93,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.473000,51.911000,0.0 53.863000,51.301000,0.0</coordinates></LineString>"
,0,639,505,1,1.3923,1,35,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.473000,51.911000,0.0 53.802000,53.131000,0.0</coordinates></LineString>"
,0,639,506,1,0.8627,1,29,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.473000,51.911000,0.0 55.083000,51.301000,0.0</coordinates></LineString>"
,0,639,640,1,2.9305,1,50,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.473000,51.911000,0.0 51.545000,51.789000,0.0</coordinates></LineString>"
,0,639,641,1,3.0506,1,39,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.473000,51.911000,0.0 54.534000,48.861000,0.0</coordinates></LineString>"
,0,640,94,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.545000,51.789000,0.0 50.935000,51.179000,0.0</coordinates></LineString>"
,0,640,635,1,2.9305,1,48,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.545000,51.789000,0.0 51.423000,54.717000,0.0</coordinates></LineString>"
,0,640,638,1,5.4785,1,50,5,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.545000,51.789000,0.0 47.214000,48.434000,0.0</coordinates></LineString>"
,0,640,639,1,2.9305,1,50,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.545000,51.789000,0.0 54.473000,51.911000,0.0</coordinates></LineString>"
,0,640,642,1,2.9305,1,40,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>51.545000,51.789000,0.0 51.667000,48.861000,0.0</coordinates></LineString>"
,0,641,95,1,0.8633,1,518,1,1,3,Principal arterial,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.534000,48.861000,0.0 53.924000,48.251000,0.0</coordinates></LineString>"
,0,641,639,1,3.0506,1,39,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.534000,48.861000,0.0 54.473000,51.911000,0.0</coordinates></LineString>"
,0,641,642,1,2.867,1,48,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>54.534000,48.861000,0.0 51.667000,48.861000,0.0</coordinates></LineString>"
