from_node_id,to_node_id,total_link_volume,volume_over_capacity_ratio,speed,travel_time
807,803,0.000,0.000,95.160,3.000
807,805,0.000,0.000,35.875,5.000
807,806,0.000,0.000,59.780,3.000
808,262,0.000,0.000,17.266,3.000
808,584,0.000,0.000,376.200,1.000
808,768,0.000,0.000,29.280,6.000
808,800,0.000,0.000,119.560,3.000
808,804,0.000,0.000,28.383,6.000
808,806,0.000,0.000,59.568,3.000
809,263,0.000,0.000,17.266,3.000
809,697,0.000,0.000,179.340,1.000
809,810,0.000,0.000,58.560,3.000
809,811,0.000,0.000,59.780,3.000
809,814,0.000,0.000,58.572,3.000
810,264,0.000,0.000,17.266,3.000
810,698,0.000,0.000,172.062,1.000
810,809,0.000,0.000,58.560,3.000
810,812,0.000,0.000,59.792,3.000
810,866,0.000,0.000,91.532,3.000
811,265,0.000,0.000,10.360,5.000
811,809,0.000,0.000,179.340,1.000
811,812,0.000,0.000,57.340,3.000
811,816,0.000,0.000,62.268,3.000
811,817,0.000,0.000,58.610,3.000
812,266,0.000,0.000,17.266,3.000
812,810,0.000,0.000,179.376,1.000
812,811,0.000,0.000,57.340,3.000
812,818,0.000,0.000,62.268,3.000
812,866,0.000,0.000,90.684,3.000
813,267,0.000,0.000,10.360,5.000
813,472,0.000,0.000,112.272,1.000
813,473,0.000,0.000,22.338,2.000
813,701,0.000,0.000,175.830,1.000
813,814,0.000,0.000,61.110,3.000
814,268,0.000,0.000,17.266,3.000
814,702,0.000,0.000,175.716,1.000
814,809,0.000,0.000,58.572,3.000
814,813,0.000,0.000,61.110,3.000
814,816,0.000,0.000,58.674,3.000
815,269,0.000,0.000,17.266,3.000
815,471,0.000,0.000,194.532,1.000
815,472,0.000,0.000,28.922,3.000
815,638,0.000,0.000,263.544,1.000
815,821,0.000,0.000,43.958,4.000
816,270,0.000,0.000,17.266,3.000
816,471,0.000,0.000,39.420,1.000
816,811,0.000,0.000,186.804,1.000
816,814,0.000,0.000,58.674,3.000
816,822,0.000,0.000,58.572,3.000
817,271,0.000,0.000,17.266,3.000
817,470,0.000,0.000,36.780,1.000
817,811,0.000,0.000,175.830,1.000
817,818,0.000,0.000,57.456,3.000
817,819,0.000,0.000,59.780,3.000
818,272,0.000,0.000,17.266,3.000
818,812,0.000,0.000,186.804,1.000
818,817,0.000,0.000,57.456,3.000
818,820,0.000,0.000,56.174,3.000
818,869,0.000,0.000,88.818,3.000
819,273,0.000,0.000,12.950,4.000
819,469,0.000,0.000,39.588,1.000
819,817,0.000,0.000,179.340,1.000
819,820,0.000,0.000,54.900,3.000
819,829,0.000,0.000,58.762,3.000
820,274,0.000,0.000,17.266,3.000
820,818,0.000,0.000,168.522,1.000
820,819,0.000,0.000,54.900,3.000
820,830,0.000,0.000,61.012,3.000
820,869,0.000,0.000,88.818,3.000
821,275,0.000,0.000,12.950,4.000
821,815,0.000,0.000,175.830,1.000
821,822,0.000,0.000,59.792,3.000
821,823,0.000,0.000,58.560,3.000
821,826,0.000,0.000,58.674,3.000
822,276,0.000,0.000,17.266,3.000
822,470,0.000,0.000,191.760,1.000
822,816,0.000,0.000,58.572,3.000
822,821,0.000,0.000,59.792,3.000
822,824,0.000,0.000,59.792,3.000
823,277,0.000,0.000,17.266,3.000
823,821,0.000,0.000,175.680,1.000
823,824,0.000,0.000,58.610,3.000
823,828,0.000,0.000,58.560,3.000
823,833,0.000,0.000,58.572,3.000
824,278,0.000,0.000,17.266,3.000
824,469,0.000,0.000,212.472,1.000
824,822,0.000,0.000,44.844,4.000
824,823,0.000,0.000,58.610,3.000
824,834,0.000,0.000,61.012,3.000
825,279,0.000,0.000,17.266,3.000
825,638,0.000,0.000,182.046,1.000
825,649,0.000,0.000,61.000,3.000
825,826,0.000,0.000,57.354,3.000
825,827,0.000,0.000,61.012,3.000
826,280,0.000,0.000,17.266,3.000
826,638,0.000,0.000,180.048,1.000
826,821,0.000,0.000,58.674,3.000
826,825,0.000,0.000,57.354,3.000
826,828,0.000,0.000,62.220,3.000
827,281,0.000,0.000,17.266,3.000
827,651,0.000,0.000,175.830,1.000
827,825,0.000,0.000,61.012,3.000
827,828,0.000,0.000,58.610,3.000
827,837,0.000,0.000,57.354,3.000
828,282,0.000,0.000,17.266,3.000
828,823,0.000,0.000,175.680,1.000
828,826,0.000,0.000,62.220,3.000
828,827,0.000,0.000,58.610,3.000
828,838,0.000,0.000,57.456,3.000
829,283,0.000,0.000,17.266,3.000
829,457,0.000,0.000,183.036,1.000
829,468,0.000,0.000,33.322,3.000
829,819,0.000,0.000,88.143,2.000
829,834,0.000,0.000,58.560,3.000
830,284,0.000,0.000,17.266,3.000
830,468,0.000,0.000,90.396,1.000
830,820,0.000,0.000,91.518,2.000
830,832,0.000,0.000,57.340,3.000
830,872,0.000,0.000,89.958,3.000
831,285,0.000,0.000,12.950,4.000
831,457,0.000,0.000,40.920,1.000
831,836,0.000,0.000,179.376,1.000
831,845,0.000,0.000,90.330,3.000
832,286,0.000,0.000,10.360,5.000
832,459,0.000,0.000,76.422,1.000
832,830,0.000,0.000,172.020,1.000
832,872,0.000,0.000,87.992,3.000
833,287,0.000,0.000,12.950,4.000
833,455,0.000,0.000,128.724,1.000
833,823,0.000,0.000,87.858,2.000
833,834,0.000,0.000,58.762,3.000
833,838,0.000,0.000,61.012,3.000
834,288,0.000,0.000,17.266,3.000
834,456,0.000,0.000,118.146,1.000
834,824,0.000,0.000,91.518,2.000
834,829,0.000,0.000,58.560,3.000
834,833,0.000,0.000,58.762,3.000
835,289,0.000,0.000,17.266,3.000
835,455,0.000,0.000,71.064,1.000
835,836,0.000,0.000,175.680,1.000
835,840,0.000,0.000,58.674,3.000
835,846,0.000,0.000,87.576,3.000
836,290,0.000,0.000,12.950,4.000
836,456,0.000,0.000,68.082,1.000
836,831,0.000,0.000,179.376,1.000
836,835,0.000,0.000,58.560,3.000
836,846,0.000,0.000,88.388,3.000
837,291,0.000,0.000,12.950,4.000
837,827,0.000,0.000,172.062,1.000
837,838,0.000,0.000,56.174,3.000
837,839,0.000,0.000,59.830,3.000
837,842,0.000,0.000,61.012,3.000
838,292,0.000,0.000,17.266,3.000
838,454,0.000,0.000,119.220,1.000
838,828,0.000,0.000,86.184,2.000
838,833,0.000,0.000,61.012,3.000
838,837,0.000,0.000,56.174,3.000
839,293,0.000,0.000,17.266,3.000
839,837,0.000,0.000,179.490,1.000
839,840,0.000,0.000,58.572,3.000
839,844,0.000,0.000,58.610,3.000
839,847,0.000,0.000,89.990,3.000
840,294,0.000,0.000,12.950,4.000
840,454,0.000,0.000,72.186,1.000
840,835,0.000,0.000,176.022,1.000
840,839,0.000,0.000,58.572,3.000
840,847,0.000,0.000,91.978,3.000
841,295,0.000,0.000,10.360,5.000
841,453,0.000,0.000,44.676,1.000
841,663,0.000,0.000,183.036,1.000
841,842,0.000,0.000,58.560,3.000
841,843,0.000,0.000,58.674,3.000
842,296,0.000,0.000,17.266,3.000
842,651,0.000,0.000,176.022,1.000
842,837,0.000,0.000,61.012,3.000
842,841,0.000,0.000,58.560,3.000
842,844,0.000,0.000,58.560,3.000
843,297,0.000,0.000,17.266,3.000
843,665,0.000,0.000,175.680,1.000
843,841,0.000,0.000,58.674,3.000
843,844,0.000,0.000,62.220,3.000
843,848,0.000,0.000,91.500,3.000
844,298,0.000,0.000,10.360,5.000
844,839,0.000,0.000,175.830,1.000
844,842,0.000,0.000,58.560,3.000
844,843,0.000,0.000,62.220,3.000
844,848,0.000,0.000,95.160,3.000
845,299,0.000,0.000,10.360,5.000
845,459,0.000,0.000,218.286,1.000
845,467,0.000,0.000,33.068,4.000
845,831,0.000,0.000,135.495,2.000
845,846,0.000,0.000,69.601,5.000
845,875,0.000,0.000,59.808,6.000
846,300,0.000,0.000,8.633,6.000
846,835,0.000,0.000,262.728,1.000
846,836,0.000,0.000,66.291,4.000
846,845,0.000,0.000,87.001,4.000
846,847,0.000,0.000,60.393,6.000
846,856,0.000,0.000,59.198,6.000
847,301,0.000,0.000,8.633,6.000
847,839,0.000,0.000,269.970,1.000
847,840,0.000,0.000,68.983,4.000
847,846,0.000,0.000,72.472,5.000
847,848,0.000,0.000,59.783,6.000
847,857,0.000,0.000,57.963,6.000
848,302,0.000,0.000,8.633,6.000
848,447,0.000,0.000,228.798,1.000
848,843,0.000,0.000,68.625,4.000
848,844,0.000,0.000,57.096,5.000
848,847,0.000,0.000,71.740,5.000
848,858,0.000,0.000,56.733,6.000
849,303,0.000,0.000,8.633,6.000
849,447,0.000,0.000,129.708,1.000
849,664,0.000,0.000,133.740,2.000
849,665,0.000,0.000,68.649,4.000
849,851,0.000,0.000,54.631,5.000
849,853,0.000,0.000,54.168,5.000
849,859,0.000,0.000,68.843,5.000
850,304,0.000,0.000,8.633,6.000
850,668,0.000,0.000,179.340,1.000
850,851,0.000,0.000,57.354,3.000
850,852,0.000,0.000,56.134,3.000
850,854,0.000,0.000,53.472,3.000
851,305,0.000,0.000,17.266,3.000
851,669,0.000,0.000,175.830,1.000
851,849,0.000,0.000,91.052,3.000
851,850,0.000,0.000,34.412,5.000
851,853,0.000,0.000,57.354,3.000
852,306,0.000,0.000,17.266,3.000
852,850,0.000,0.000,168.402,1.000
852,853,0.000,0.000,59.780,3.000
852,854,0.000,0.000,56.174,3.000
852,860,0.000,0.000,89.518,3.000
853,307,0.000,0.000,12.950,4.000
853,849,0.000,0.000,270.840,1.000
853,851,0.000,0.000,34.412,5.000
853,852,0.000,0.000,59.780,3.000
853,860,0.000,0.000,91.532,3.000
854,308,0.000,0.000,10.360,5.000
854,670,0.000,0.000,355.038,1.000
854,850,0.000,0.000,26.736,6.000
854,852,0.000,0.000,56.174,3.000
854,861,0.000,0.000,114.680,3.000
854,905,0.000,0.000,49.361,6.000
854,907,0.000,0.000,50.215,5.000
855,309,0.000,0.000,12.950,4.000
855,466,0.000,0.000,126.204,1.000
855,467,0.000,0.000,113.769,2.000
855,856,0.000,0.000,86.969,4.000
855,878,0.000,0.000,59.173,6.000
856,310,0.000,0.000,8.633,6.000
856,846,0.000,0.000,355.188,1.000
856,855,0.000,0.000,57.979,6.000
856,857,0.000,0.000,59.808,6.000
856,863,0.000,0.000,59.220,6.000
857,311,0.000,0.000,8.633,6.000
857,847,0.000,0.000,347.778,1.000
857,856,0.000,0.000,59.808,6.000
857,858,0.000,0.000,59.198,6.000
857,885,0.000,0.000,62.247,6.000
858,312,0.000,0.000,8.633,6.000
858,446,0.000,0.000,85.128,1.000
858,848,0.000,0.000,340.398,1.000
858,857,0.000,0.000,59.198,6.000
858,886,0.000,0.000,64.236,6.000
859,313,0.000,0.000,8.633,6.000
859,446,0.000,0.000,284.682,1.000
859,849,0.000,0.000,68.843,5.000
859,860,0.000,0.000,57.340,6.000
859,887,0.000,0.000,64.706,6.000
860,314,0.000,0.000,8.633,6.000
860,852,0.000,0.000,268.554,1.000
860,853,0.000,0.000,68.649,4.000
860,859,0.000,0.000,68.808,5.000
860,861,0.000,0.000,36.620,6.000
860,888,0.000,0.000,93.871,4.000
861,315,0.000,0.000,8.633,6.000
861,854,0.000,0.000,344.040,1.000
861,860,0.000,0.000,36.620,6.000
861,888,0.000,0.000,101.779,4.000
861,907,0.000,0.000,39.936,7.000
861,910,0.000,0.000,81.014,5.000
862,316,0.000,0.000,7.400,7.000
862,465,0.000,0.000,268.458,1.000
862,466,0.000,0.000,59.580,4.000
862,863,0.000,0.000,88.797,4.000
862,889,0.000,0.000,62.857,6.000
863,317,0.000,0.000,8.633,6.000
863,856,0.000,0.000,355.320,1.000
863,862,0.000,0.000,59.198,6.000
863,885,0.000,0.000,59.183,6.000
863,890,0.000,0.000,63.452,6.000
864,318,0.000,0.000,8.633,6.000
864,732,0.000,0.000,373.320,1.000
864,865,0.000,0.000,56.388,6.000
864,867,0.000,0.000,60.402,6.000
864,913,0.000,0.000,163.991,6.000
865,319,0.000,0.000,3.237,16.000
865,733,0.000,0.000,351.534,1.000
865,864,0.000,0.000,56.388,6.000
865,866,0.000,0.000,59.858,6.000
865,868,0.000,0.000,61.686,6.000
866,320,0.000,0.000,8.633,6.000
866,736,0.000,0.000,282.558,1.000
866,737,0.000,0.000,54.862,5.000
866,810,0.000,0.000,54.919,5.000
866,812,0.000,0.000,54.410,5.000
866,865,0.000,0.000,71.830,5.000
866,868,0.000,0.000,81.533,6.000
866,869,0.000,0.000,45.350,8.000
867,321,0.000,0.000,8.633,6.000
867,864,0.000,0.000,362.412,1.000
867,868,0.000,0.000,58.107,6.000
867,870,0.000,0.000,58.573,6.000
868,322,0.000,0.000,8.633,6.000
868,865,0.000,0.000,370.116,1.000
868,866,0.000,0.000,81.533,6.000
868,867,0.000,0.000,43.580,8.000
868,869,0.000,0.000,59.808,6.000
868,871,0.000,0.000,62.247,6.000
869,323,0.000,0.000,8.633,6.000
869,818,0.000,0.000,266.454,1.000
869,820,0.000,0.000,66.613,4.000
869,866,0.000,0.000,90.701,4.000
869,868,0.000,0.000,59.808,6.000
869,872,0.000,0.000,58.573,6.000
870,324,0.000,0.000,8.633,6.000
870,867,0.000,0.000,351.438,1.000
870,871,0.000,0.000,58.563,6.000
871,325,0.000,0.000,8.633,6.000
871,868,0.000,0.000,373.482,1.000
871,870,0.000,0.000,58.563,6.000
871,872,0.000,0.000,59.198,6.000
871,874,0.000,0.000,59.173,6.000
872,326,0.000,0.000,8.633,6.000
872,460,0.000,0.000,288.306,1.000
872,830,0.000,0.000,53.975,5.000
872,832,0.000,0.000,65.994,4.000
872,869,0.000,0.000,87.859,4.000
872,871,0.000,0.000,59.198,6.000
873,327,0.000,0.000,8.633,6.000
873,462,0.000,0.000,195.666,1.000
873,874,0.000,0.000,115.900,3.000
874,328,0.000,0.000,8.633,6.000
874,461,0.000,0.000,145.710,1.000
874,871,0.000,0.000,177.519,2.000
874,873,0.000,0.000,57.950,6.000
874,875,0.000,0.000,58.107,6.000
875,329,0.000,0.000,8.633,6.000
875,460,0.000,0.000,65.982,1.000
875,845,0.000,0.000,358.848,1.000
875,874,0.000,0.000,58.107,6.000
875,878,0.000,0.000,57.392,6.000
876,330,0.000,0.000,8.633,6.000
876,462,0.000,0.000,164.418,1.000
876,877,0.000,0.000,116.132,3.000
876,879,0.000,0.000,61.613,6.000
877,331,0.000,0.000,8.633,6.000
877,461,0.000,0.000,236.202,1.000
877,876,0.000,0.000,87.099,4.000
877,878,0.000,0.000,57.463,6.000
877,880,0.000,0.000,57.340,6.000
878,332,0.000,0.000,8.633,6.000
878,855,0.000,0.000,355.038,1.000
878,875,0.000,0.000,57.392,6.000
878,877,0.000,0.000,57.463,6.000
878,881,0.000,0.000,62.247,6.000
879,333,0.000,0.000,8.633,6.000
879,876,0.000,0.000,369.678,1.000
879,880,0.000,0.000,58.563,6.000
879,882,0.000,0.000,59.170,6.000
880,334,0.000,0.000,8.633,6.000
880,877,0.000,0.000,344.040,1.000
880,879,0.000,0.000,58.563,6.000
880,881,0.000,0.000,58.716,6.000
880,883,0.000,0.000,58.563,6.000
881,335,0.000,0.000,8.633,6.000
881,465,0.000,0.000,92.592,1.000
881,878,0.000,0.000,186.741,2.000
881,880,0.000,0.000,58.716,6.000
881,884,0.000,0.000,61.012,6.000
882,336,0.000,0.000,8.633,6.000
882,879,0.000,0.000,355.020,1.000
882,883,0.000,0.000,57.963,6.000
883,337,0.000,0.000,8.633,6.000
883,464,0.000,0.000,167.280,1.000
883,880,0.000,0.000,117.126,3.000
883,882,0.000,0.000,57.963,6.000
884,338,0.000,0.000,8.633,6.000
884,464,0.000,0.000,201.696,1.000
884,881,0.000,0.000,122.024,3.000
884,889,0.000,0.000,59.198,6.000
885,339,0.000,0.000,8.633,6.000
885,445,0.000,0.000,284.184,1.000
885,857,0.000,0.000,74.696,5.000
885,863,0.000,0.000,59.183,6.000
885,892,0.000,0.000,69.358,6.000
886,340,0.000,0.000,7.400,7.000
886,445,0.000,0.000,98.550,1.000
886,858,0.000,0.000,192.708,2.000
886,887,0.000,0.000,57.340,6.000
886,892,0.000,0.000,56.714,6.000
887,341,0.000,0.000,8.633,6.000
887,859,0.000,0.000,388.236,1.000
887,886,0.000,0.000,57.340,6.000
887,888,0.000,0.000,65.951,6.000
887,893,0.000,0.000,49.683,7.000
888,342,0.000,0.000,8.633,6.000
888,860,0.000,0.000,375.486,1.000
888,861,0.000,0.000,67.853,6.000
888,887,0.000,0.000,56.529,7.000
888,894,0.000,0.000,49.683,7.000
888,910,0.000,0.000,62.518,6.000
889,343,0.000,0.000,8.633,6.000
889,862,0.000,0.000,377.142,1.000
889,884,0.000,0.000,59.198,6.000
889,895,0.000,0.000,71.537,6.000
890,344,0.000,0.000,7.400,7.000
890,863,0.000,0.000,380.712,1.000
890,891,0.000,0.000,62.643,6.000
890,896,0.000,0.000,68.933,6.000
891,345,0.000,0.000,7.400,7.000
891,890,0.000,0.000,375.858,1.000
891,896,0.000,0.000,73.938,6.000
891,897,0.000,0.000,40.209,7.000
891,899,0.000,0.000,72.008,5.000
892,346,0.000,0.000,8.633,6.000
892,885,0.000,0.000,416.148,1.000
892,886,0.000,0.000,48.612,7.000
892,897,0.000,0.000,42.739,6.000
893,347,0.000,0.000,12.950,4.000
893,887,0.000,0.000,347.778,1.000
893,894,0.000,0.000,65.951,6.000
893,898,0.000,0.000,53.539,7.000
893,901,0.000,0.000,95.326,6.000
894,348,0.000,0.000,5.180,10.000
894,888,0.000,0.000,347.778,1.000
894,893,0.000,0.000,65.951,6.000
894,910,0.000,0.000,75.814,7.000
895,349,0.000,0.000,5.755,9.000
895,889,0.000,0.000,429.222,1.000
895,896,0.000,0.000,53.946,7.000
896,350,0.000,0.000,8.633,6.000
896,890,0.000,0.000,413.598,1.000
896,891,0.000,0.000,63.375,7.000
896,895,0.000,0.000,53.946,7.000
896,899,0.000,0.000,77.220,6.000
897,351,0.000,0.000,6.475,8.000
897,443,0.000,0.000,60.582,1.000
897,891,0.000,0.000,281.466,1.000
897,892,0.000,0.000,51.287,5.000
897,899,0.000,0.000,82.070,4.000
898,352,0.000,0.000,10.360,5.000
898,442,0.000,0.000,375.054,1.000
898,443,0.000,0.000,38.216,6.000
898,893,0.000,0.000,93.693,4.000
898,900,0.000,0.000,46.783,6.000
899,353,0.000,0.000,10.360,5.000
899,442,0.000,0.000,92.664,1.000
899,891,0.000,0.000,180.021,2.000
899,896,0.000,0.000,77.220,6.000
899,897,0.000,0.000,41.035,8.000
900,354,0.000,0.000,10.360,5.000
900,898,0.000,0.000,280.698,1.000
900,901,0.000,0.000,79.008,5.000
901,355,0.000,0.000,7.400,7.000
901,893,0.000,0.000,571.956,1.000
901,900,0.000,0.000,39.504,10.000
902,356,0.000,0.000,7.400,7.000
902,513,0.000,0.000,188.412,1.000
902,541,0.000,0.000,75.452,3.000
902,542,0.000,0.000,32.492,4.000
902,660,0.000,0.000,104.166,2.000
902,661,0.000,0.000,74.908,3.000
902,670,0.000,0.000,103.944,4.000
903,357,0.000,0.000,7.400,7.000
903,514,0.000,0.000,153.762,1.000
903,516,0.000,0.000,144.274,3.000
903,542,0.000,0.000,36.111,7.000
903,543,0.000,0.000,13.602,4.000
903,544,0.000,0.000,196.962,1.000
904,358,0.000,0.000,17.266,3.000
904,544,0.000,0.000,151.170,1.000
904,906,0.000,0.000,114.576,3.000
905,359,0.000,0.000,8.633,6.000
905,513,0.000,0.000,353.886,1.000
905,514,0.000,0.000,67.169,6.000
905,670,0.000,0.000,40.480,7.000
905,854,0.000,0.000,59.233,5.000
905,906,0.000,0.000,92.966,5.000
905,907,0.000,0.000,42.668,8.000
906,360,0.000,0.000,8.633,6.000
906,516,0.000,0.000,67.188,1.000
906,904,0.000,0.000,343.728,1.000
906,905,0.000,0.000,77.472,6.000
906,908,0.000,0.000,45.024,8.000
906,909,0.000,0.000,63.187,6.000
906,931,0.000,0.000,226.543,6.000
907,361,0.000,0.000,2.252,23.000
907,854,0.000,0.000,251.076,1.000
907,861,0.000,0.000,69.888,4.000
907,905,0.000,0.000,68.269,5.000
907,908,0.000,0.000,56.150,6.000
907,910,0.000,0.000,89.112,6.000
908,362,0.000,0.000,5.755,9.000
908,517,0.000,0.000,98.550,1.000
908,906,0.000,0.000,180.096,2.000
908,907,0.000,0.000,56.150,6.000
908,911,0.000,0.000,89.269,6.000
908,912,0.000,0.000,53.373,9.000
909,363,0.000,0.000,6.475,8.000
909,517,0.000,0.000,258.804,1.000
909,906,0.000,0.000,94.780,4.000
909,912,0.000,0.000,66.291,6.000
910,364,0.000,0.000,7.400,7.000
910,861,0.000,0.000,405.072,1.000
910,888,0.000,0.000,53.587,7.000
910,894,0.000,0.000,88.450,6.000
910,907,0.000,0.000,59.408,9.000
910,911,0.000,0.000,31.337,9.000
911,365,0.000,0.000,10.360,5.000
911,518,0.000,0.000,217.638,1.000
911,908,0.000,0.000,133.904,4.000
911,910,0.000,0.000,31.337,9.000
912,366,0.000,0.000,10.360,5.000
912,518,0.000,0.000,129.966,1.000
912,908,0.000,0.000,240.177,2.000
912,909,0.000,0.000,49.718,8.000
913,367,0.000,0.000,7.400,7.000
913,417,0.000,0.000,187.626,1.000
913,708,0.000,0.000,334.650,3.000
913,714,0.000,0.000,40.182,17.000
913,720,0.000,0.000,42.297,11.000
913,726,0.000,0.000,56.497,8.000
913,801,0.000,0.000,156.736,8.000
913,864,0.000,0.000,46.855,21.000
914,368,0.000,0.000,3.237,16.000
914,389,0.000,0.000,198.114,1.000
914,780,0.000,0.000,231.070,3.000
914,785,0.000,0.000,38.740,12.000
914,793,0.000,0.000,54.833,8.000
914,915,0.000,0.000,131.913,7.000
915,369,0.000,0.000,3.453,15.000
915,914,0.000,0.000,923.394,1.000
915,916,0.000,0.000,23.424,15.000
916,370,0.000,0.000,8.633,6.000
916,780,0.000,0.000,372.474,1.000
916,915,0.000,0.000,58.560,6.000
916,917,0.000,0.000,57.950,6.000
917,371,0.000,0.000,8.633,6.000
917,781,0.000,0.000,373.140,1.000
917,782,0.000,0.000,68.941,6.000
917,916,0.000,0.000,49.671,7.000
917,918,0.000,0.000,61.003,6.000
918,372,0.000,0.000,8.633,6.000
918,782,0.000,0.000,383.514,1.000
918,783,0.000,0.000,67.269,6.000
918,917,0.000,0.000,52.288,7.000
918,919,0.000,0.000,59.780,6.000
919,373,0.000,0.000,8.633,6.000
919,783,0.000,0.000,380.166,1.000
919,784,0.000,0.000,57.702,6.000
919,918,0.000,0.000,59.780,6.000
919,920,0.000,0.000,57.340,6.000
919,924,0.000,0.000,85.387,6.000
920,374,0.000,0.000,5.755,9.000
920,738,0.000,0.000,348.930,1.000
920,740,0.000,0.000,48.482,6.000
920,919,0.000,0.000,68.808,5.000
920,921,0.000,0.000,59.783,6.000
921,375,0.000,0.000,8.633,6.000
921,418,0.000,0.000,140.280,1.000
921,739,0.000,0.000,138.042,2.000
921,743,0.000,0.000,80.093,5.000
921,920,0.000,0.000,51.243,7.000
922,376,0.000,0.000,8.633,6.000
922,418,0.000,0.000,255.180,1.000
922,743,0.000,0.000,97.421,4.000
922,744,0.000,0.000,50.198,6.000
923,377,0.000,0.000,10.360,5.000
923,418,0.000,0.000,623.502,1.000
924,378,0.000,0.000,5.180,10.000
924,919,0.000,0.000,512.322,1.000
925,379,0.000,0.000,5.755,9.000
925,390,0.000,0.000,423.612,1.000
926,380,0.000,0.000,7.400,7.000
926,417,0.000,0.000,391.212,1.000
927,381,0.000,0.000,7.400,7.000
927,462,0.000,0.000,463.608,1.000
928,382,0.000,0.000,6.475,8.000
928,463,0.000,0.000,999.240,1.000
929,383,0.000,0.000,3.047,17.000
929,442,0.000,0.000,1972.908,1.000
930,384,0.000,0.000,1.570,33.000
930,518,0.000,0.000,2301.348,1.000
931,385,0.000,0.000,1.363,38.000
931,906,0.000,0.000,1359.258,1.000
932,386,0.000,0.000,2.252,23.000
932,515,0.000,0.000,626.556,1.000
933,387,0.000,0.000,5.180,10.000
933,534,0.000,0.000,366.456,1.000
1001,547,0.000,0.000,8.633,6.000
1002,548,0.000,0.000,51.798,1.000
1003,549,0.000,0.000,51.798,1.000
1004,550,0.000,0.000,51.798,1.000
1005,551,0.000,0.000,51.798,1.000
1006,552,0.000,0.000,51.798,1.000
1007,553,0.000,0.000,51.798,1.000
1008,554,0.000,0.000,51.798,1.000
1009,555,0.000,0.000,51.798,1.000
1010,556,0.000,0.000,51.798,1.000
1011,557,0.000,0.000,51.798,1.000
1012,558,0.000,0.000,51.798,1.000
1013,559,0.000,0.000,51.798,1.000
1014,560,0.000,0.000,51.798,1.000
1015,561,0.000,0.000,51.798,1.000
1016,562,0.000,0.000,51.798,1.000
1017,563,0.000,0.000,51.798,1.000
1018,564,0.000,0.000,51.798,1.000
1019,565,0.000,0.000,51.798,1.000
1020,566,0.000,0.000,51.798,1.000
1021,567,0.000,0.000,51.798,1.000
1022,568,0.000,0.000,51.798,1.000
1023,569,0.000,0.000,51.798,1.000
1024,570,0.000,0.000,51.798,1.000
1025,571,0.000,0.000,51.798,1.000
1026,572,0.000,0.000,51.798,1.000
1027,573,0.000,0.000,51.798,1.000
1028,574,0.000,0.000,51.798,1.000
1029,575,0.000,0.000,51.798,1.000
1030,576,0.000,0.000,51.798,1.000
1031,577,0.000,0.000,51.798,1.000
1032,578,0.000,0.000,51.798,1.000
1033,579,0.000,0.000,51.798,1.000
1034,580,0.000,0.000,51.798,1.000
1035,581,0.000,0.000,51.798,1.000
1036,582,0.000,0.000,51.798,1.000
1037,583,0.000,0.000,51.798,1.000
1038,584,0.000,0.000,51.798,1.000
1039,585,0.000,0.000,51.798,1.000
1040,586,0.000,0.000,51.798,1.000
1041,587,0.000,0.000,51.798,1.000
1042,588,0.000,0.000,51.798,1.000
1043,589,0.000,0.000,51.798,1.000
1044,590,0.000,0.000,51.798,1.000
1045,591,0.000,0.000,51.798,1.000
1046,592,0.000,0.000,51.798,1.000
1047,593,0.000,0.000,51.798,1.000
1048,594,0.000,0.000,51.798,1.000
1049,595,0.000,0.000,51.798,1.000
1050,596,0.000,0.000,51.798,1.000
1051,597,0.000,0.000,51.798,1.000
1052,598,0.000,0.000,51.798,1.000
1053,599,0.000,0.000,51.798,1.000
1054,600,0.000,0.000,51.798,1.000
1055,601,0.000,0.000,51.798,1.000
1056,602,0.000,0.000,51.798,1.000
1057,603,0.000,0.000,51.798,1.000
1058,604,0.000,0.000,51.798,1.000
1059,605,0.000,0.000,51.798,1.000
1060,606,0.000,0.000,51.798,1.000
1061,607,0.000,0.000,51.798,1.000
1062,608,0.000,0.000,51.798,1.000
1063,609,0.000,0.000,51.798,1.000
1064,610,0.000,0.000,51.798,1.000
1065,611,0.000,0.000,51.798,1.000
1066,612,0.000,0.000,51.798,1.000
1067,613,0.000,0.000,51.798,1.000
1068,614,0.000,0.000,51.798,1.000
1069,615,0.000,0.000,51.798,1.000
1070,616,0.000,0.000,51.798,1.000
1071,617,0.000,0.000,51.798,1.000
1072,618,0.000,0.000,51.798,1.000
1073,619,0.000,0.000,51.798,1.000
1074,620,0.000,0.000,51.798,1.000
1075,621,0.000,0.000,51.798,1.000
1076,622,0.000,0.000,51.798,1.000
1077,623,0.000,0.000,51.798,1.000
1078,624,0.000,0.000,51.798,1.000
1079,625,0.000,0.000,51.798,1.000
1080,626,0.000,0.000,51.798,1.000
1081,627,0.000,0.000,51.798,1.000
1082,628,0.000,0.000,51.798,1.000
1083,629,0.000,0.000,51.798,1.000
1084,630,0.000,0.000,51.798,1.000
1085,631,0.000,0.000,51.798,1.000
1086,632,0.000,0.000,51.798,1.000
1087,633,0.000,0.000,51.798,1.000
1088,634,0.000,0.000,51.798,1.000
1089,635,0.000,0.000,51.798,1.000
1090,636,0.000,0.000,51.798,1.000
1091,637,0.000,0.000,51.798,1.000
1092,638,0.000,0.000,51.798,1.000
